<<<<<<< HEAD
dateadded,dateupdated,url,name,description,documentation,license,maintainer,provider,areaServed,startDate,endDate,organisation
25/08/2020,,,Personal Demographics Service - HL7 V3 API,"Use this API to access the Personal Demographics Service (PDS), the national electronic database of NHS patient details such as name, address, date of birth, related people and NHS Number.-n-nYou can:-n-n    search for patients-n    check that you have the correct NHS Number for a patient-n    get patient details-n    create a new record for a birth-n    receive birth notifications-n    create a record for a new patient (except for GPs - see below)-n-nYou should not use this API to create a new record when registering a new patient at a GP Practice. Instead, use National Health Application and Infrastructure Services (NHAIS).-n-nYou can retrieve current and historical demographic information for a patient including:-n-n    NHS Number-n    name-n    gender-n    birth information-n    address-n    contact details-n    registered GP-n    preferred pharmacy-n    consent information-n    related people, such as next of kin-n    death information-n-nLegal use-n-nThis API can only be used where there is a legal basis to do so. You should make a PDS access request before you go too far with your development. You must have made this request before you can go live (see Onboarding).-n",https://digital.nhs.uk/developer/api-catalogue/personal-demographics-service-hl7-v3,,,NHS,,,,National Health Service
25/08/2020,,,Personal Demographics Service - SMSP API,"SMSP is a middleware application that presents a simpler interface to local systems than that provided by full Spine integration, but with more limited capabilities. It requires a secure network connection (through N3 or its successor - HSCN), but smartcards are not required, because only exact matches to trace requests are returned, and updates to the Spine service are not possible.  It provides a web service interface, as part of the Spine platform, for a local SMS Client to directly query a subset of Spine services, meaning:-n-n    health and social care organisations can access some types of patient information (initially PDS) more easily-n    third-party developers can integrate their systems with Spine more easily whilst continuing to develop local Client applications to meet the needs of End Users-n-nIt also provides a lighter weight assurance process using the NHS Digital self-certified approach (known as the PDS Access Request Form and the  Supplier Conformance Assessment List) to address clinical safety, operational readiness and information governance issues.-n",https://digital.nhs.uk/services/spine/spine-mini-service-provider-for-personal-demographics-service,,,NHS,,,,National Health Service
25/08/2020,,,Prescription Tracker,An introduction to provide users of the EPS Prescription Tracker with the information required to utilise the service. It is provided in lieu of an update to the External Interface Speciation. Spine2 is planning to provide a new EIS for all future messaging although at this stage such an artefact is not warranted for the Prescription Tracker.-nPurpose-n-nThe Prescription Tracker service provides a read only interface to obtain information about a patient's prescriptions. It is written as a proprietary interface as defined in the following document. The tracker utilises a synchronous request / response pattern. It is synchronous with respect to HTTP connections which means that only a single HTTP connection is required to perform a complete request. Future interfaces on Spine2 are will tend towards this simple pattern wherever possible with the intention of eventually removing the need for asynchronous ebXML communications.-n-nThe prescription tracker provides a REST interface with two queries - prescription search and prescription retrieve - allowing querying to take place utilising a simple syntax. Both queries utilise a GET request which is made to the service and which returns a json result.,https://developer.nhs.uk/apis/eps-tracker/,,,NHS,,,,National Health Service
25/08/2020,,,Reasonable Adjustment Flag - FHIR API,Use this API to access the Reasonable Adjustments Flag - a national record which indicates that reasonable adjustments are required for an individual and optionally include details of their significant impairments and key adjustments that should be considered.,https://digital.nhs.uk/developer/api-catalogue/reasonable-adjustments-fhir,,,NHS,,,,National Health Service
08/01/2020,26/08/2020,http://environment.data.gov.uk/flood-monitoring/id/floods,Flood-monitoring,"The Environment Agency flood-monitoring API provides developers with access to near real-time information covering: - flood warnings and flood alerts - flood areas which to which warnings or alerts apply - measurements of water levels and flows - information on the monitoring stations providing those measurements /nWater levels and flows are regularly monitored, usually every 15 minutes. However, data is transferred back to the Environment Agency at various frequencies, usually depending on the site and level of flood risk. Transfer of data is typically once or twice per day but usually increases during times of heightened flood risk. /nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement: _this uses Environment Agency flood and river level data from the real-time data API (Beta)_ /n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",http://environment.data.gov.uk/flood-monitoring/doc/reference,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,http://environment.data.gov.uk/flood-monitoring/id/stations?parameter=rainfall,Rainfall,"The Environment Agency has approximately 1000 real-time rain gauges which are connected by telemetry. Measurements of the amount of precipitation (mm) are captured in Tipping Bucket Raingauges (TBR). The data reported here gives accumulated totals for each 15 min period. The data is typically transferred once or twice per day./n/nThe Rainfall API provides access to these rainfall measurements, and to information on the monitoring stations providing those measurements. It is compatible with (and integrated into) the API for water level/flow readings./n/nNote that for information protection reasons the rainfall monitoring stations do not have names and their geographic location has been reduced to a 100m grid./n/nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement:/n/nthis uses Environment Agency rainfall data from the real-time data API (Beta)/n/nPlease visit the Defra Data Services Forum to let us know about any issues or to ask questions.",http://environment.data.gov.uk/flood-monitoring/doc/rainfall,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,http://environment.data.gov.uk/flood-monitoring/id/stations?type=TideGauge,Tide Gauge,"The UK National Tide Gauge Network is owned and operated by the Environment Agency on behalf of the UK Coastal Flood Forecasting service (a partnership between the Environment Agency, Natural Resources Wales, the Scottish Environment Protection Agency and Northern Ireland Department for Infrastructure - Rivers. It records tidal elevations at 44 locations around the UK coast. Data is made available in near real-time with measurements reported every 15 mins. The measurements provide mean sea level within each 15 min window and are reported both relative to local datum (unit m) and relative to the Ordnance Datum at Newlyn (unit mAOD)./n/nThe Tide Gauge API provides access to these measurements, and to information on the monitoring stations providing those measurements. It is compatible with (and integrated into) the API for water level/flow and rainfall readings. The API data is normally updated every 15 mins so typically the latest available reading will lag between 15 and 30 mins./n/nNote that all times given by the API are in GMT (also known as UTC), as indicated by the Z suffix (see XML Schema datatypes)./n/nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement:/n/nthis uses Environment Agency tide gauge data from the real-time data API (Beta)/n/nPlease visit the Defra Data Services Forum to let us know about any issues or to ask questions.",http://environment.data.gov.uk/flood-monitoring/doc/tidegauge,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,http://environment.data.gov.uk/asset-management,Asset Management,"The Environment Agency maintains records on assets of many types related to environmental activities particularly flood defences, including some assets owned or managed by other bodies. The API provides access to these asset description records along with information on maintenance activities planned for the assets. Only some assets have an associated maintenance schedule./n/nIn the API the maintenance information is split in to three different types. Maintenance activities represent funded and scheduled work. A single activity may involve several maintenance actions on several different assets. We divide the activities into separate tasks, where each task represents a specific maintenance action on a single asset. Finally maintenance plans represent intended maintenance activities for future financial years but which have not necessarily been scheduled or funded at this stage. The API allows all activities, tasks and plans to be listed for a particular asset, set of assets or across all assets./n/nPlease visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/asset-management/doc/reference,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,https://environment.data.gov.uk/bwq/index.html,Bathing Water,"The Environment Agency collects water quality data each year from May to September, to ensure that designated bathing water sites on the coast and inland are safe and clean for swimming and other activities. We make this data reusable and accessible to developers and to members of the public, by publishing it as linked data. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/bwq/doc/api-reference-v0.6.html,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,https://environment.data.gov.uk/catchment-planning/,Catchment Data,The Catchment Data Explorer (CDE) helps you explore and download information about the water environment. It supports and builds upon the data in the river basin management plans. The Catchment Data API complements this by providing selective programmatic access to the data. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.,https://environment.data.gov.uk/catchment-planning/ui/reference,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,https://environment.data.gov.uk/water-quality/view/landing,Water Quality,"The Water Quality Archive provides data on water quality measurements carried out by the Environment Agency. Samples are taken from sampling points round the country and then analysed by laboratories to measure aspects of the water quality or the environment at the sampling point. The archive provides data on these measurements and samples dating from 2000 to present day. It contains 58 million measurements on nearly 4 million samples from 58 thousand sampling points. /n/n The archive provides an API to allow selective access to the data, together with the ability to download the data split into either pre-defined or customizable subsets. The data is made available in CSV, JSON and RDF formats. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/water-quality/view/doc/reference,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,https://environment.data.gov.uk/hydrology/landing,Hydrology,"The Hydrology API provides access to historic water flow information. It complements the near real-time data provided under /flood-monitoring in that it provides access to a long term archive of quality checked and qualified data. /n/n The API and data model for the /hydrology API differs slightly from that under /flood-monitoring due to intrinsic differences (e.g. presence of quality flags on each reading for qualified data), modelling changes (e.g. adding links to [SOSA/SSN](https://www.w3.org/TR/vocab-ssn/) terms) and technology differences. /n/n In addition Environment Agency are moving to using new identifiers for monitoring stations based on GUIDs and the station URIs provided by this API use these new standards. For convenience, the stations shown here provide annotations showing the old stationReference notations (as well as the River Levels on the Internet and WISKI notations) and provide sameAs links to the equivalent /flood-monitoring stations. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/hydrology/doc/reference,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,https://environment.data.gov.uk/public-register/view/index,Open electronic Public Register (ePR),"The Environment Agency licenses industry, business and individuals to carry out certain activities that have the potential to pollute the environment. When we receive an application for such a licence, we make that application and other relevant information available to the public. We do this before we make the decision of whether to issue the licence, or what conditions we will attach to it./n/nAfter any permit is issued, further information is also made available on the registers. This can typically include monitoring information, details of any breaches of the terms of the licence, any enforcement actions that we have carried out and any applications to vary the terms of the licence./n/nThe open ePR (electronic Public Register) provides access to this registration and permit information both in the form of searchable web pages and as data which can be accessed by developers via an API./n/nThe APIs cover the following public registers:/n/n- Waste Carriers, Brokers and Dealers/n- Waste exemptions/n- Scrap Metal Dealers/n- Enforcement Actions/n- Water Quality Exemptions/n- Environmental Permitting Regulations - Radioactive Substances/n- Environmental Permitting Regulations - Installations/n- Environmental Permitting Regulations - Waste Operations/n- Environmental Permitting Regulations - End of Life Vehicles/n- Environmental Permitting Regulations - Discharge Consents/n/nThese APIs are provided under the Environment Agency Conditional Licence with no requirement for registration. If you make use of this data please note the conditions carefully./n/nPlease visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/public-register/view/api-reference,,,EA,,,,Environment Agency
08/01/2020,26/08/2020,https://data.food.gov.uk/food-alerts,Food Alerts,"The FSA Food Alerts API provides access to current and recent Food Alerts: Allergy Alerts (AA), Product Recall Information Notices (PRIN) and Food Alerts for Action (FAFA). /n It provides applications with the facility to list alerts matching some filter criterion, and to retrieve a description of an alert.",https://data.food.gov.uk/food-alerts/ui/reference,,,FSA,,,,Food Standards Agency
08/01/2020,26/08/2020,https://api.ratings.food.gov.uk/,Food Hygiene Ratings Scheme (FHRS),"The FHRS API provides free programmatic access to the Food Standards Agency Rating Data for England, Scotland, Wales and Northern Ireland. /n Developers can leverage FSA data to provide their own services and websites, allowing you to build and develop custom solutions that are consistent with the data being held and displayed by the FSA. /n As a developer you get access to the same data and the majority of the same functionality that is used to deliver the Food Hygiene Rating Scheme website. /n Other than calling the available endpoints, there are no registration requirements for developers before they can start using the Food Standards Agency data. /n No sign-up process, API keys, or login details are required at this time to use the service.",https://api.ratings.food.gov.uk/help,,,FSA,,,,Food Standards Agency
08/01/2020,26/08/2020,https://statistics.gov.scot/sparql,Statistics.gov.scot,"statistics.gov.scot provides public access to the data behind Scotland's official statistics in linked open data format.-n-nThe SPARQL endpoint allows flexible querying of the datastore using the SPARQL 1.1 language.-n-nThis -n can be used to extract data, automate report-writing, publish data visualisations, or make interactive tools for exploring the data.-n-nThe site is managed by the Scottish Government on behalf of all producers of Scottish official statistics including Scottish Government, National Records of Scotland, NHS Information Services Division, Visit Scotland and others.-n-nThe -n is provided under the Open Government Licence with no requirement for registration.-n-nFor queries or comments, please contact statistics.opendata@gov.scot",https://guides.statistics.gov.scot/category/37-api,"[statistics.gov.scot](statistics.gov.scot) provides public access to the data behind Scotland's official statistics in linked open data format./n/nThe SPARQL endpoint allows flexible querying of the datastore using the SPARQL 1.1 language./n/nThis API can be used to extract data, automate report-writing, publish data visualisations, or make interactive tools for exploring the data./n/nThe site is managed by the Scottish Government on behalf of all producers of Scottish official statistics including Scottish Government, National Records of Scotland, NHS Information Services Division, Visit Scotland and others./n/nThe API is provided under the Open Government Licence with no requirement for registration./n/nFor queries or comments, please contact [statistics.opendata@gov.scot](mailto:statistics.opendata@gov.scot)",,Scot,Scotland,,,Scottish Government
24/08/2020,,,Get into Teaching API,Provides a RESTful API for integrating with the Get into Teaching CRM.,https://github.com/DFE-Digital/get-into-teaching-api,,,DfE,,,,Department for Education
24/08/2020,,https://api.find-postgraduate-teacher-training.service.gov.uk/,Teacher Training API,"API to serve post graduate teacher training courses, subjects and training providers",https://github.com/DFE-Digital/teacher-training-api,,,DfE,,,,Department for Education
24/08/2020,,,DfE Sign-in applications API,API for application consuming DfE Sign-in,https://github.com/DFE-Digital/login.dfe.applications,,,DfE,,,,Department for Education
24/08/2020,26/08/2020,https://api.service.hmrc.gov.uk,Hello World,"This is an example API that allows software developers to test that their applications can connect with the HMRC API Platform. It also acts as a hands-on tutorial for developers to get started with HMRC APIs.-n-nIt includes resources for testing access to the three different access levels:-n-n    Say hello world is an example of an unrestricted endpoint-n    Say hello user is an example of a user-restricted endpoint-n    Say hello application is an example of an application-restricted endpoint-n-nFurther details of the different access levels are given on the Authorisation page <https://developer.service.hmrc.gov.uk/api-documentation/docs/authorisation>.-n-nFor more information about how to develop your own client applications, including example clients for this API, see Tutorials <https://developer.service.hmrc.gov.uk/api-documentation/docs/tutorials>.-n",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/api-example-microservice/1.0,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,https://api.service.hmrc.gov.uk,Agent Authorisation,This API allows tax agents to request authorisation to act on a client's behalf for a specific Making Tax Digital (MTD) tax service and have the option to cancel the authorisation request.-n-nThe API also allows the agent to check the status of authorisations already requested and query active or inactive relationships.-n-nThis API has no effect on the existing XML API.-n-nChange Log-n-nYou can find the changelog in the agent-authorisation-api GitHub repository <https://github.com/hmrc/agent-authorisation-api/blob/master/CHANGE_LOG.md>.-n-nWhy use this API?-n-nAgents often use software to perform services for their clients. The API will benefit these agents as it allows them to create a request for authorisation to act on a client's behalf for a specific Making Tax Digital service directly through software.-n-nThis process involves the agent providing their own personal identifier and some information about the client that they wish to act on behalf of. This generates a link that the agent can send to their client. The client can then follow this link to authorise the agent for a service.-n-nThis API will save an agent time as they currently need to use an Agent Services user interface to create an authorisation request using their agent services account.-n,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/agent-authorisation-api/1.0,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,https://test-api.service.hmrc.gov.uk,Agent Authorisation Test Support,"The Agent Authorisation Test Support API provides test-only ability to accept or reject an authorisation request created with Agent Authorisation API. In normal circumstances, this had to be done by the individual or organisation going through dedicated acceptance UI. For an external test environment, we provide two open test endpoints which conclude the authorisation request with the same effects as UI journey.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/agent-authorisation-test-support-api/1.0,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Agent Authorisation Online,Technical specifications for software developers working with the Agent Authorisation Online service. This API is not part of the Making Tax Digital initiative.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Agent%20Authorisation%20Online,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,https://api.service.hmrc.gov.uk,Business Rates,"This API provides endpoints related to Business Rates.\n\nThe Valuation Office Agency (VOA) sets the rateable value of a property. Local councils use this to calculate a business rates bill for that property.\n\nBefore using this API please ensure you have registered with the VOA for Business Rates via the website <https://www.gov.uk/correct-your-business-rates>.\n\nIn sandbox this API currently allows you to:\n\n   - search for properties\n   - view the summary valuations for a property\n   - view the property links for your organisation\n   - view the property links for your clients, if you are an agent\n   - claim properties for your organisation\n   - view the detailed valuation of your properties\n   - view the detailed valuation of your clients properties, if you are an agent\n   - create a check case for one of your properties\n   - upload evidence to support a check case\n In production this API currently allows you to:\n\n   - search for properties\n   - view the summary valuations for a property\n   - view the property links for your organisation\n   - view the property links for your clients, if you are an agent\n   - claim properties for your organisation\n   - view the detailed valuation of your properties\n   - view the detailed valuation of your clients properties, if you are an agent\n\nIn future this API will allow you to:\n\n   - request changes to property or valuation details\n   - appoint or revoke an agent\n\nTo see the complete documentation for this API and join the private trial, contact support [https://developer.service.hmrc.gov.uk/developer/support](https://developer.service.hmrc.gov.uk/developer/support).",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/business-rates-api/2.0,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Charities Online,Charities repayment claims technical specifications for software developers working with the Charities Online service.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Charities%20Online,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Construction Industry Scheme Online,The Construction Industry Scheme (CIS) deductions REST API is listed under Income Tax (Making Tax Digital) on our API documentation page. Technical specifications for software developers working with the Construction Industry Scheme Online service.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Construction%20Industry%20Scheme%20Online,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,https://test-api.service.hmrc.gov.uk,Interest Restriction Return (IRR),The API in its current state supports the following functions:-n-n    Revoke an existing Reporting Company from submitting Interest Restriction Returns-n    Appoint a new Reporting Company for submitting Interest Restriction Returns-n    Submit an Interest Restriction Return (full)-n    Submit an Interest Restriction Return (abbreviated)-n-n,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/interest-restriction-return/1.0,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Corporation Tax Online,Technical specifications for software developers working with the Corporation Tax online service. This API is not part of the Making Tax Digital initiative.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Corporation%20Tax%20Online,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Safety and security import declarations service guide,"This guide explains how you can integrate your software with our APIs to submit an import notification known as an Entry Summary Declaration (ENS).-n-nIt shows how the APIs fit into various end-to-end user journeys. It is also intended to help software developers, designers, product owners or business analysts understand how your software needs to interact with HMRC systems.-n-nThe Safety and Security system handles digital communications between:-n-n - customs administrators-n - carriers or their appointed representatives-n-nYou must provide the UK customs authorities with advance information by submitting an ENS before you bring goods into the UK.-n-nThe Safety and Security system is designed to incorporate the:-n-n - lodging, handling and processing of the ENS in advance of the arrival of goods-n - issuing of a Movement Reference Number (MRN)-n-nThe MRN is a Customs computer system-generated number that is automatically allocated after a successful validation. The MRN must be issued to the carrier and, where different, the declarant.-n-nThe ENS must be lodged before goods arrive into the UK and before loading in the case of maritime deep-sea containerised shipping. The carrier or their authorised representative submitting the ENS must have a valid GB Economic Operator Registration and Identification (EORI) number. For more information, see EORI Guidance-n-n - The Safety and Security system cannot be used for Entry Summary Declarations where the office of first entry is a Northern Ireland port.-n-nEnd-to-end user journeys-n-nThese journeys show examples of use. Journeys for businesses and agents are broken down into:-n-n - authentication-n - submitting a new ENS (IE315), amending a ENS (IE313) and receiving, downloading and acknowledging messages (accepted or rejected)-n - receiving, downloading and acknowledging Advanced Intervention (IE351) notification messages-n-nTerms of use-n-nYour application must comply with our terms of use. You must accept the terms of use before we issue your application's production credentials.",https://developer.service.hmrc.gov.uk/guides/safety-and-security-import-declarations-end-to-end-service-guide/,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Common Transit Convention Traders service guide,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Goods Vehicle Movements service guide,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Bulk Data File List,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Common Transit Convention Traders,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Common Transit Convention Traders Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Customs Inventory Linking Exports,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Goods Vehicle Movements,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Pull Notifications,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Safety and Security Import Declarations,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Safety and Security Import Notifications,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Safety and Security Import Outcomes,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Alcohol and Tobacco Warehouse Declaration Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Excise Movement Control System,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Exchange rates from HMRC,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Import Control System,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,National Export System,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,New Computerised Transit System,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,VAT and EC Sales List Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Estate Registration Service,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Income Tax (MTD) end-to-end service guide,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Agent Authorisation,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Business Details (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Business Income Source Summary (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Business Source Adjustable Summary (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,CIS Deductions (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual Calculations (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual Losses (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Obligations (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Self Assessment (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Self Assessment Accounts (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Lifetime ISA,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,National Insurance,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,National Insurance Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual PAYE,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Marriage Allowance,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual PAYE Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Marriage Allowance Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Employment intermediaries,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,PAYE Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Real Time Information online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Pension Schemes Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Relief At Source,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Self Assessment end-to-end service guide,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual Benefits,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual Employment,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual Income,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual PAYE,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual Tax,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Marriage Allowance,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,National Insurance,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Individual PAYE Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Marriage Allowance Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,National Insurance Test Support,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Self Assessment Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Stamp Taxes Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Trust Registration Service,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,VAT (MTD) end-to-end service guide,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,VAT (MTD),,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Create Test User,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Test Fraud Prevention Headers,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,VAT and EC Sales List Online,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Push Pull Notifications,,,,,HMRC,,,,HM Revenue & Customs
24/08/2020,26/08/2020,,Automatic Exchange of Information,,,,,HMRC,,,,HM Revenue & Customs
28/08/2020,01/09/2020,,Address Lookup,"DWP single, strategic solution for looking up addresses including fuzzy search and UPRN.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Award Details,Details the amount of benefit awarded to a person within a specified period of time.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Bank Wizard,Verifies and validates bank account details.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Calculate Earnings,Carries out calculation for claimants DWP has an active earning interest for.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Calculate Earnings by Payday,Allows to determine which earning records are to be excluded or included in calculations for a claimant.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Citizen Address,Details all current (and optionally historic) address linked to a person.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Citizen Claims,"Provides a list of claims (and where relevant, which components) a person is entitled to.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Close Records,Allows for the closure of document records.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
