Date Created,Date Updated,Provider,Base URL,Docs URL,Name,Area,Version,Valid From,Ending on,Superseded by,Permissions,License,Conforms To,Maintainer,Description
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/nhais-gp-links,National Health Application and Infrastructure Services - NHAIS GP Links API,,,,,,,,,,"Use this API to manage GP registrations and other patient data in National Health Application and Infrastructure Services (NHAIS).-n-nYou can:-n-n    register a patient at a GP practice-n    receive a patient deregistration (deduction) notification at the previous GP practice-n    update patient demographics information, such as address-n-nThis API forms part of the end-to-end GP registration process. For more details on the end-to-end process, contact us <https://digital.nhs.uk/developer/help-and-support>."
2020-08-25,,NHS,,https://developer.nhs.uk/apis/itk3nationalpathology-1-1-0/,National Pathology Messaging - FHIR API,,,,,,,,,,The National Pathology FHIR Messaging Specification supports the ability to share pathology results in NHS primary and secondary care settings. This release focuses on haematology and clinical biochemistry (also known as chemical pathology) test reporting. It defines a FHIR STU3 payload to allow test results to be sent from a Laboratory Information Management System (LIMS) to a requesting system. It is anticipated that the messaging specification and implementation guidance will be updated following First of Type (FoT) implementation.
2020-08-25,,NHS,,https://developer.nhs.uk/apis/npfm-beta/,National Population Failsafe Management - FHIR API,,,,,,,,,,This National Population Failsafe Management (NPFM) Implementation Guide details the FHIR components required to fulfill the data item requirements of the following communications:-n-n    National Failsafe Alert - a notification of action to be taken by the receiving service to fulfill a national failsafe requirement-n    National Failsafe Alert Nullify Request - a request from services to nullify failsafe alerts where appropriate.-n-nThese communications will be published or received by the Events Management Service (EMS).
2020-08-25,,NHS,,https://developer.nhs.uk/apis/nrl/,National Record Locator - FHIR API,,,,,,,,,,"There is currently no national solution for locating and sharing patient records across health and care systems. The National Record Locator (NRL) will enable an authorised clinician, care worker and/or administrator, in any health or care setting, to access a patient’s information to support that patient’s direct care. In turn, NRL will empower professionals, patients, and communities, strengthen primary, secondary, and acute care and introduce system efficiencies. This new national capability will aim to complement local digital initiatives (including Shared Care Records) and enhance the level of digital maturity across Health and Care. Phase 1 aims to demonstrate this capability, testing the concept of cross border interoperability and crucially enabling the power of local Shared Care Records (where they exist) to become woven into the NRL fabric from the outset.-n-nNHS Digital intends for the NRL to be accessible to all localities in 2019, opening up the possibility of achieving the ‘holy grail of interoperability’ in the months and years that follow. The NHS England Target Architecture also states that platforms moving forward will be expected to use common national services, standards, and governance processes to ensure national cohesion, including the NRL. More information can be found at the NHS England page on Interoperability.-n-nIn 2016, NHS Digital concluded a proof of concept project to test the implementation challenges of the NRL and to measure its potential service impact and benefits. A decision was made to continue with the development of the NRL in four key regions across the NHS identified for their digital maturity as outlined below. Working initially with urgent and emergency care, the NRL will enable cross border, cross organisation and cross sector interoperability. Our plan therefore is to integrate with:-n-n    North West, North East, Yorkshire, and London Ambulance Services and Mental Health Trusts-n    The Lancashire Patient Record Exchange Service-n    Cheshire Care Record-n-nProving the success of such integrations in Phase 1 will allow all records held within local shared records to be accessible via NRL in Phase 2 and beyond."
2020-08-25,,NHS,,https://developer.api.nhs.uk/documentation/content-api,NHS.UK website content syndication APIs,,,,,,,,,,All our content APIs are structured using the already well adopted Schema.org vocabulary. This page goes through the various schema types which are available in the API along with our interpretation of property values.
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/nhs-111-hl7-v3,NHS 111 HL7 V3 API,,,,,,,,,,Use this API standard for point-to-point messages when interacting with NHS 111.
2020-08-25,,NHS,,https://developer.nhs.uk/scheduling-specification-versions/,NHS Booking - FHIR API,,,,,,,,,,The initial requirement is to find appointment Slots and create an Appointment in a free slot. The interactions in scope are: search Slot (a RESTful search) and create Appointment.
2020-08-25,,NHS,,https://digital.nhs.uk/services/organisation-data-service/guidance-for-developers,Organisation Data Service - FHIR/ORD API,,,,,,,,,,"Hosting Organisation Reference Data via an API is a step increase in service for all ORD consumers.  Consumers are able to access the data at their convenience rather than being tied in to fixed release schedules.  The data hosted within the service is updated daily directly from the ODS team and is available to all users and is accessible to any browser or REST client via the internet.  Users can baseline using XML products and read updates direct from the ORD API or use the service for Ad hoc queries using the search facility documented within these pages.-n-nThe API can be called using a REST client such as Postman or by building a custom REST client.-n-nPlease note that the IP address for the API is dynamic and it is advised that firewalls are configured using the FQDN (Fully Qualified Domain Name) of the service –  directory.spineservices.nhs.uk.-n-nThis guide details the ODS ORD API, which is designed to be compatible with the Organisation Reference Data information standard (DCB0090). This API contains the full record from ODS.-n-nNote that the ORD API returns data in JSON format by default. Users requiring XML need to append the HTTP parameter “_format=xml” to retrieve data formatted as XML.-n"
2020-08-25,,NHS,,https://isd.digital.nhs.uk/trud3/user/guest/group/0/pack/34,Outpatients - HL7 V3 API,,,,,,,,,,This specification contains details of message definitions and interactions required to support Outpatients messaging.
2020-08-25,,NHS,,https://portal.developer.nhs.uk/docs/personal-demographics-int/1/overview,Personal Demographics Service - FHIR API,,,,,,,,,,"Overview-n-nUse this API to access the Personal Demographics Service (PDS) - the national electronic database of NHS patient details such as name, address, date of birth, related people and NHS Number.-n-nYou can:-n-n    search for patients-n    get patient details-n    update patient details-n-nYou cannot currently use this API to:-n-n    check that you have the right NHS Number for a patient (but you can achieve this indirectly using search for patient or get patient details)-n    create a new record for a birth-n    receive birth notifications-n    create a record for a new patient-n    register a new patient at a GP Practice - instead, use NHAIS GP Links API-n-nYou can read and update the following data:-n-n    NHS Number (read only)-n    name-n    gender-n    addresses and contact details-n    birth information-n    death information-n    registered GP-n    nominated pharmacy-n    dispensing doctor pharmacy-n    medical appliance supplier pharmacy-n    related people, such as next of kin (read only - update coming soon)-n-nCurrently, this API can only be accessed by healthcare professionals, authenticated with an NHS smartcard or equivalent. Unauthenticated access and citizen access are on the roadmap."
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/personal-demographics-service-hl7-v3,Personal Demographics Service - HL7 V3 API,,,,,,,,,,"Use this API to access the Personal Demographics Service (PDS), the national electronic database of NHS patient details such as name, address, date of birth, related people and NHS Number.-n-nYou can:-n-n    search for patients-n    check that you have the correct NHS Number for a patient-n    get patient details-n    create a new record for a birth-n    receive birth notifications-n    create a record for a new patient (except for GPs - see below)-n-nYou should not use this API to create a new record when registering a new patient at a GP Practice. Instead, use National Health Application and Infrastructure Services (NHAIS).-n-nYou can retrieve current and historical demographic information for a patient including:-n-n    NHS Number-n    name-n    gender-n    birth information-n    address-n    contact details-n    registered GP-n    preferred pharmacy-n    consent information-n    related people, such as next of kin-n    death information-n-nLegal use-n-nThis API can only be used where there is a legal basis to do so. You should make a PDS access request before you go too far with your development. You must have made this request before you can go live (see Onboarding).-n"
2020-08-25,,NHS,,https://digital.nhs.uk/services/spine/spine-mini-service-provider-for-personal-demographics-service,Personal Demographics Service - SMSP API,,,,,,,,,,"SMSP is a middleware application that presents a simpler interface to local systems than that provided by full Spine integration, but with more limited capabilities. It requires a secure network connection (through N3 or its successor – HSCN), but smartcards are not required, because only exact matches to trace requests are returned, and updates to the Spine service are not possible.  It provides a web service interface, as part of the Spine platform, for a local SMS Client to directly query a subset of Spine services, meaning:-n-n    health and social care organisations can access some types of patient information (initially PDS) more easily-n    third-party developers can integrate their systems with Spine more easily whilst continuing to develop local Client applications to meet the needs of End Users-n-nIt also provides a lighter weight assurance process using the NHS Digital self-certified approach (known as the PDS Access Request Form and the  Supplier Conformance Assessment List) to address clinical safety, operational readiness and information governance issues.-n"
2020-08-25,,NHS,,https://developer.nhs.uk/apis/eps-tracker/,Prescription Tracker,,,,,,,,,,An introduction to provide users of the EPS Prescription Tracker with the information required to utilise the service. It is provided in lieu of an update to the External Interface Speciation. Spine2 is planning to provide a new EIS for all future messaging although at this stage such an artefact is not warranted for the Prescription Tracker.-nPurpose-n-nThe Prescription Tracker service provides a read only interface to obtain information about a patient’s prescriptions. It is written as a proprietary interface as defined in the following document. The tracker utilises a synchronous request / response pattern. It is synchronous with respect to HTTP connections which means that only a single HTTP connection is required to perform a complete request. Future interfaces on Spine2 are will tend towards this simple pattern wherever possible with the intention of eventually removing the need for asynchronous ebXML communications.-n-nThe prescription tracker provides a REST interface with two queries – prescription search and prescription retrieve - allowing querying to take place utilising a simple syntax. Both queries utilise a GET request which is made to the service and which returns a json result.
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/reasonable-adjustments-fhir,Reasonable Adjustment Flag - FHIR API,,,,,,,,,,Use this API to access the Reasonable Adjustments Flag - a national record which indicates that reasonable adjustments are required for an individual and optionally include details of their significant impairments and key adjustments that should be considered.
2020-01-08,2020-08-26,Environment Agency,http://environment.data.gov.uk/flood-monitoring/id/floods,http://environment.data.gov.uk/flood-monitoring/doc/reference,Flood-monitoring,,,,,,,,,,"The Environment Agency flood-monitoring API provides developers with access to near real-time information covering: - flood warnings and flood alerts - flood areas which to which warnings or alerts apply - measurements of water levels and flows - information on the monitoring stations providing those measurements /nWater levels and flows are regularly monitored, usually every 15 minutes. However, data is transferred back to the Environment Agency at various frequencies, usually depending on the site and level of flood risk. Transfer of data is typically once or twice per day but usually increases during times of heightened flood risk. /nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement: _this uses Environment Agency flood and river level data from the real-time data API (Beta)_ /n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,http://environment.data.gov.uk/flood-monitoring/id/stations?parameter=rainfall,http://environment.data.gov.uk/flood-monitoring/doc/rainfall,Rainfall,,,,,,,,,,"The Environment Agency has approximately 1000 real-time rain gauges which are connected by telemetry. Measurements of the amount of precipitation (mm) are captured in Tipping Bucket Raingauges (TBR). The data reported here gives accumulated totals for each 15 min period. The data is typically transferred once or twice per day./n/nThe Rainfall API provides access to these rainfall measurements, and to information on the monitoring stations providing those measurements. It is compatible with (and integrated into) the API for water level/flow readings./n/nNote that for information protection reasons the rainfall monitoring stations do not have names and their geographic location has been reduced to a 100m grid./n/nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement:/n/nthis uses Environment Agency rainfall data from the real-time data API (Beta)/n/nPlease visit the Defra Data Services Forum to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,http://environment.data.gov.uk/flood-monitoring/id/stations?type=TideGauge,http://environment.data.gov.uk/flood-monitoring/doc/tidegauge,Tide Gauge,,,,,,,,,,"The UK National Tide Gauge Network is owned and operated by the Environment Agency on behalf of the UK Coastal Flood Forecasting service (a partnership between the Environment Agency, Natural Resources Wales, the Scottish Environment Protection Agency and Northern Ireland Department for Infrastructure – Rivers. It records tidal elevations at 44 locations around the UK coast. Data is made available in near real-time with measurements reported every 15 mins. The measurements provide mean sea level within each 15 min window and are reported both relative to local datum (unit m) and relative to the Ordnance Datum at Newlyn (unit mAOD)./n/nThe Tide Gauge API provides access to these measurements, and to information on the monitoring stations providing those measurements. It is compatible with (and integrated into) the API for water level/flow and rainfall readings. The API data is normally updated every 15 mins so typically the latest available reading will lag between 15 and 30 mins./n/nNote that all times given by the API are in GMT (also known as UTC), as indicated by the Z suffix (see XML Schema datatypes)./n/nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement:/n/nthis uses Environment Agency tide gauge data from the real-time data API (Beta)/n/nPlease visit the Defra Data Services Forum to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,http://environment.data.gov.uk/asset-management,https://environment.data.gov.uk/asset-management/doc/reference,Asset Management,,,,,,,,,,"The Environment Agency maintains records on assets of many types related to environmental activities particularly flood defences, including some assets owned or managed by other bodies. The API provides access to these asset description records along with information on maintenance activities planned for the assets. Only some assets have an associated maintenance schedule./n/nIn the API the maintenance information is split in to three different types. Maintenance activities represent funded and scheduled work. A single activity may involve several maintenance actions on several different assets. We divide the activities into separate tasks, where each task represents a specific maintenance action on a single asset. Finally maintenance plans represent intended maintenance activities for future financial years but which have not necessarily been scheduled or funded at this stage. The API allows all activities, tasks and plans to be listed for a particular asset, set of assets or across all assets./n/nPlease visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,https://environment.data.gov.uk/bwq/index.html,https://environment.data.gov.uk/bwq/doc/api-reference-v0.6.html,Bathing Water,,0.6,,,,,,,,"The Environment Agency collects water quality data each year from May to September, to ensure that designated bathing water sites on the coast and inland are safe and clean for swimming and other activities. We make this data reusable and accessible to developers and to members of the public, by publishing it as linked data. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,https://environment.data.gov.uk/catchment-planning/,https://environment.data.gov.uk/catchment-planning/ui/reference,Catchment Data,,,,,,,,,,The Catchment Data Explorer (CDE) helps you explore and download information about the water environment. It supports and builds upon the data in the river basin management plans. The Catchment Data API complements this by providing selective programmatic access to the data. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.
2020-01-08,2020-08-26,Environment Agency,https://environment.data.gov.uk/water-quality/view/landing,https://environment.data.gov.uk/water-quality/view/doc/reference,Water Quality,,,,,,,,,,"The Water Quality Archive provides data on water quality measurements carried out by the Environment Agency. Samples are taken from sampling points round the country and then analysed by laboratories to measure aspects of the water quality or the environment at the sampling point. The archive provides data on these measurements and samples dating from 2000 to present day. It contains 58 million measurements on nearly 4 million samples from 58 thousand sampling points. /n/n The archive provides an API to allow selective access to the data, together with the ability to download the data split into either pre-defined or customizable subsets. The data is made available in CSV, JSON and RDF formats. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,https://environment.data.gov.uk/hydrology/landing,https://environment.data.gov.uk/hydrology/doc/reference,Hydrology,,,,,,,,,,"The Hydrology API provides access to historic water flow information. It complements the near real-time data provided under /flood-monitoring in that it provides access to a long term archive of quality checked and qualified data. /n/n The API and data model for the /hydrology API differs slightly from that under /flood-monitoring due to intrinsic differences (e.g. presence of quality flags on each reading for qualified data), modelling changes (e.g. adding links to [SOSA/SSN](https://www.w3.org/TR/vocab-ssn/) terms) and technology differences. /n/n In addition Environment Agency are moving to using new identifiers for monitoring stations based on GUIDs and the station URIs provided by this API use these new standards. For convenience, the stations shown here provide annotations showing the old stationReference notations (as well as the River Levels on the Internet and WISKI notations) and provide sameAs links to the equivalent /flood-monitoring stations. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Environment Agency,https://environment.data.gov.uk/public-register/view/index,https://environment.data.gov.uk/public-register/view/api-reference,Open electronic Public Register (ePR),,,,,,,,,,"The Environment Agency licenses industry, business and individuals to carry out certain activities that have the potential to pollute the environment. When we receive an application for such a licence, we make that application and other relevant information available to the public. We do this before we make the decision of whether to issue the licence, or what conditions we will attach to it./n/nAfter any permit is issued, further information is also made available on the registers. This can typically include monitoring information, details of any breaches of the terms of the licence, any enforcement actions that we have carried out and any applications to vary the terms of the licence./n/nThe open ePR (electronic Public Register) provides access to this registration and permit information both in the form of searchable web pages and as data which can be accessed by developers via an API./n/nThe APIs cover the following public registers:/n/n- Waste Carriers, Brokers and Dealers/n- Waste exemptions/n- Scrap Metal Dealers/n- Enforcement Actions/n- Water Quality Exemptions/n- Environmental Permitting Regulations - Radioactive Substances/n- Environmental Permitting Regulations - Installations/n- Environmental Permitting Regulations - Waste Operations/n- Environmental Permitting Regulations - End of Life Vehicles/n- Environmental Permitting Regulations - Discharge Consents/n/nThese APIs are provided under the Environment Agency Conditional Licence with no requirement for registration. If you make use of this data please note the conditions carefully./n/nPlease visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions."
2020-01-08,2020-08-26,Food Standards Agency,https://data.food.gov.uk/food-alerts,https://data.food.gov.uk/food-alerts/ui/reference,Food Alerts,,,,,,,,,,"The FSA Food Alerts API provides access to current and recent Food Alerts: Allergy Alerts (AA), Product Recall Information Notices (PRIN) and Food Alerts for Action (FAFA). /n It provides applications with the facility to list alerts matching some filter criterion, and to retrieve a description of an alert."
2020-01-08,2020-08-26,Food Standards Agency,https://api.ratings.food.gov.uk/,https://api.ratings.food.gov.uk/help,Food Hygiene Ratings Scheme (FHRS),,,,,,,,,,"The FHRS API provides free programmatic access to the Food Standards Agency Rating Data for England, Scotland, Wales and Northern Ireland. /n Developers can leverage FSA data to provide their own services and websites, allowing you to build and develop custom solutions that are consistent with the data being held and displayed by the FSA. /n As a developer you get access to the same data and the majority of the same functionality that is used to deliver the Food Hygiene Rating Scheme website. /n Other than calling the available endpoints, there are no registration requirements for developers before they can start using the Food Standards Agency data. /n No sign-up process, API keys, or login details are required at this time to use the service."
2020-01-08,2020-08-26,Scottish Government,https://statistics.gov.scot/sparql,https://guides.statistics.gov.scot/category/37-api,Statistics.gov.scot,Scotland,,,,,,"[statistics.gov.scot](statistics.gov.scot) provides public access to the data behind Scotland's official statistics in linked open data format./n/nThe SPARQL endpoint allows flexible querying of the datastore using the SPARQL 1.1 language./n/nThis API can be used to extract data, automate report-writing, publish data visualisations, or make interactive tools for exploring the data./n/nThe site is managed by the Scottish Government on behalf of all producers of Scottish official statistics including Scottish Government, National Records of Scotland, NHS Information Services Division, Visit Scotland and others./n/nThe API is provided under the Open Government Licence with no requirement for registration./n/nFor queries or comments, please contact [statistics.opendata@gov.scot](mailto:statistics.opendata@gov.scot)",Sparql,,"statistics.gov.scot provides public access to the data behind Scotland’s official statistics in linked open data format.-n-nThe SPARQL endpoint allows flexible querying of the datastore using the SPARQL 1.1 language.-n-nThis -n can be used to extract data, automate report-writing, publish data visualisations, or make interactive tools for exploring the data.-n-nThe site is managed by the Scottish Government on behalf of all producers of Scottish official statistics including Scottish Government, National Records of Scotland, NHS Information Services Division, Visit Scotland and others.-n-nThe -n is provided under the Open Government Licence with no requirement for registration.-n-nFor queries or comments, please contact statistics.opendata@gov.scot"
2020-08-24,,DfE,,https://github.com/DFE-Digital/get-into-teaching-api,Get into Teaching API,,,,,,,,Restful,,Provides a RESTful API for integrating with the Get into Teaching CRM.
2020-08-24,,DfE,https://api.find-postgraduate-teacher-training.service.gov.uk/,https://github.com/DFE-Digital/teacher-training-api,Teacher Training API,,,,,,,,,,"API to serve post graduate teacher training courses, subjects and training providers"
2020-08-24,,DfE,,https://github.com/DFE-Digital/login.dfe.applications,DfE Sign-in applications API,,,,,,,,,,API for application consuming DfE Sign-in
2020-08-24,2020-08-26,HMRC,https://api.service.hmrc.gov.uk,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/api-example-microservice/1.0,Hello World,,1,,,,,,REST API,,"This is an example API that allows software developers to test that their applications can connect with the HMRC API Platform. It also acts as a hands-on tutorial for developers to get started with HMRC APIs.-n-nIt includes resources for testing access to the three different access levels:-n-n    Say hello world is an example of an unrestricted endpoint-n    Say hello user is an example of a user-restricted endpoint-n    Say hello application is an example of an application-restricted endpoint-n-nFurther details of the different access levels are given on the Authorisation page <https://developer.service.hmrc.gov.uk/api-documentation/docs/authorisation>.-n-nFor more information about how to develop your own client applications, including example clients for this API, see Tutorials <https://developer.service.hmrc.gov.uk/api-documentation/docs/tutorials>.-n"
2020-08-24,2020-08-26,HMRC,https://api.service.hmrc.gov.uk,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/agent-authorisation-api/1.0,Agent Authorisation,,1,,,,,,REST API,,-n-nThis API allows tax agents to request authorisation to act on a client's behalf for a specific Making Tax Digital (MTD) tax service and have the option to cancel the authorisation request.-n-nThe API also allows the agent to check the status of authorisations already requested and query active or inactive relationships.-n-nThis API has no effect on the existing XML API.-n-nChange Log-n-nYou can find the changelog in the agent-authorisation-api GitHub repository <https://github.com/hmrc/agent-authorisation-api/blob/master/CHANGE_LOG.md>.-n-nWhy use this API?-n-nAgents often use software to perform services for their clients. The API will benefit these agents as it allows them to create a request for authorisation to act on a client's behalf for a specific Making Tax Digital service directly through software.-n-nThis process involves the agent providing their own personal identifier and some information about the client that they wish to act on behalf of. This generates a link that the agent can send to their client. The client can then follow this link to authorise the agent for a service.-n-nThis API will save an agent time as they currently need to use an Agent Services user interface to create an authorisation request using their agent services account.-n
2020-08-24,2020-08-26,HMRC,https://test-api.service.hmrc.gov.uk,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/agent-authorisation-test-support-api/1.0,Agent Authorisation Test Support,,1,,,,,,Test Support API,,"The Agent Authorisation Test Support API provides test-only ability to accept or reject an authorisation request created with Agent Authorisation API. In normal circumstances, this had to be done by the individual or organisation going through dedicated acceptance UI. For an external test environment, we provide two open test endpoints which conclude the authorisation request with the same effects as UI journey."
2020-08-24,2020-08-26,HMRC,,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Agent%20Authorisation%20Online,Agent Authorisation Online,,,,,,,,XML API,,Technical specifications for software developers working with the Agent Authorisation Online service. This API is not part of the Making Tax Digital initiative.
2020-08-24,2020-08-26,HMRC,https://api.service.hmrc.gov.uk,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/business-rates-api/2.0,Business Rates,,2,,,,,,REST API,,"-n-nThis API provides endpoints related to Business Rates.-n-nThe Valuation Office Agency (VOA) sets the rateable value of a property. Local councils use this to calculate a business rates bill for that property.-n-nBefore using this API please ensure you have registered with the VOA for Business Rates via the website <https://www.gov.uk/correct-your-business-rates>.-n-nIn sandbox this API currently allows you to:-n-n    search for properties-n    view the summary valuations for a property-n    view the property links for your organisation-n    view the property links for your clients, if you are an agent-n    claim properties for your organisation-n    view the detailed valuation of your properties-n    view the detailed valuation of your clients properties, if you are an agent-n    create a check case for one of your properties-n    upload evidence to support a check case-n-nIn production this API currently allows you to:-n-n    search for properties-n    view the summary valuations for a property-n    view the property links for your organisation-n    view the property links for your clients, if you are an agent-n    claim properties for your organisation-n    view the detailed valuation of your properties-n    view the detailed valuation of your clients properties, if you are an agent-n-nIn future this API will allow you to:-n-n    request changes to property or valuation details-n    appoint or revoke an agent-n-nTo see the complete documentation for this API and join the private trial, contact support <https://developer.service.hmrc.gov.uk/developer/support>."
2020-08-24,2020-08-26,HMRC,,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Charities%20Online,Charities Online,,,,,,,,XML API,,Charities repayment claims technical specifications for software developers working with the Charities Online service.
2020-08-24,2020-08-26,HMRC,,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/xml/Construction%20Industry%20Scheme%20Online,Construction Industry Scheme Online,,,,,,,,XML API,,The Construction Industry Scheme (CIS) deductions REST API is listed under Income Tax (Making Tax Digital) on our API documentation page. Technical specifications for software developers working with the Construction Industry Scheme Online service.
2020-08-24,2020-08-26,HMRC,https://test-api.service.hmrc.gov.uk,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/interest-restriction-return/1.0,Interest Restriction Return (IRR),,1,,,,,,REST API,,-n-nThe API in its current state supports the following functions:-n-n    Revoke an existing Reporting Company from submitting Interest Restriction Returns-n    Appoint a new Reporting Company for submitting Interest Restriction Returns-n    Submit an Interest Restriction Return (full)-n    Submit an Interest Restriction Return (abbreviated)-n-n
2020-08-24,2020-08-26,HMRC,,,Corporation Tax Online,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Safety and security import declarations service guide,,,,,,,,Service Guide,,
2020-08-24,2020-08-26,HMRC,,,Common Transit Convention Traders service guide,,,,,,,,Service Guide,,
2020-08-24,2020-08-26,HMRC,,,Goods Vehicle Movements service guide,,,,,,,,Service Guide,,
2020-08-24,2020-08-26,HMRC,,,Bulk Data File List,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Common Transit Convention Traders,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Common Transit Convention Traders Test Support,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Customs Inventory Linking Exports,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Goods Vehicle Movements,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Pull Notifications,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Safety and Security Import Declarations,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Safety and Security Import Notifications,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Safety and Security Import Outcomes,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Create Test User,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,Alcohol and Tobacco Warehouse Declaration Online,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Excise Movement Control System,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Exchange rates from HMRC,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Import Control System,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,National Export System,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,New Computerised Transit System,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,VAT and EC Sales List Online,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Estate Registration Service,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Income Tax (MTD) end-to-end service guide,,,,,,,,Service Guide,,
2020-08-24,2020-08-26,HMRC,,,Agent Authorisation,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Business Details (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Business Income Source Summary (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Business Source Adjustable Summary (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,CIS Deductions (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Individual Calculations (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Individual Losses (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Obligations (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Self Assessment (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Self Assessment Accounts (MTD),,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Create Test User,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,Lifetime ISA,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Create Test User,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,National Insurance,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Create Test User,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,National Insurance Test Support,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,Individual PAYE,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Marriage Allowance,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Create Test User,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,Individual PAYE Test Support,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,Marriage Allowance Test Support,,,,,,,,Test Support API,,
2020-08-24,2020-08-26,HMRC,,,Employment intermediaries,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,PAYE Online,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Real Time Information online,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Pension Schemes Online,,,,,,,,XML API,,
2020-08-24,2020-08-26,HMRC,,,Relief At Source,,,,,,,,REST API,,
2020-08-24,2020-08-26,HMRC,,,Self Assessment end-to-end service guide,,,,,,,,Service Guide,,
