dateAdded,dateUpdated,url,name,description,documentation,license,maintainer,areaServed,startDate,endDate,provider
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/electronic-transmission-of-prescriptions-web-services-soap,Electronic Transmission of Prescriptions Web Services - SOAP API," 

Use this API to get Electronic Prescription Service (EPS) dispenser (and dispensing appliance contractor) information for a patient via NHS UK Web Services.

You can search for dispenser information using:



a valid ODS code (previously known as NACS code)

their name and service type (community pharmacy or appliance contractor), and whether they are EPS-enabled or not

their name and location and the service type, and whether they are EPS-enabled or not

their postcode and service type, and whether they are EPS-enabled or not



Use this API if you are building GP software - it provides additional information about dispensing appliance contractors that is not available through Electronic Prescription Service Directory of Services API.

As one of the Directory of Services APIs, this also provides data to the Electronic Prescription Service Directory of Services API.

Before you begin any development work using this API, contact us to discuss your best options. ",https://digital.nhs.uk/developer/api-catalogue/electronic-transmission-of-prescriptions-web-services-soap,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir,e-Referral Service - FHIR API," Use this API to create paperless referrals from primary to secondary care with the e-Referral Service (e-RS). As a primary care referrer, you can: 

create a new e-referral

search for relevant patient services to create a shortlist

access existing e-referrals

create a triage request for the Referral Assessment Service (RAS)

upload and manage a patient letter or attachments, linking them to a referral

retrieve appointment slots and book appointments

defer a booking to a provider if an appointment slot is unavailable

 As a secondary care provider, you can: 

access referrals as a worklist

retrieve non-clinical information (meta-data) about the referral

retrieve attachments which are linked to a referral or triage (RAS) request

retrieve clinical information which has been provided by a referrer

accept or reject a referral request

retrieve Advice & Guidance (A&G) conversations and send responses

convert Advice & Guidance (A&G) conversations into a referral

 You cannot use this API to: 

get patient details – instead, use the Personal Demographic Service (PDS)

 You can access the following data: 

referral attachments

referral letters

appointment slots

worklists for referral requests

worklists for triage (RAS) requests

worklists for Advice and Guidance (A&G) requests

conversation histories for Advice and Guidance (A&G) requests

 Access modes This API has two access modes: 





Access mode

Authentication via

Functions

Availability









Application-restricted, unattended access

Signed JWT

A004, A005, A006, A007, A024, A025 and A043

In production, beta





Healthcare worker, user-restricted access

CIS2

All Endpoints

In production, beta





 Application-restricted, unattended access This access mode has been introduced to allow a Partner application which has been registered with us and authenticated via signed JWT to interact with a subset of e-RS FHIR API endpoints in an unattended and read-only fashion.

Application-restricted, unattended access should only be used when authenticating a human user (for example via smartcard) is not possible. Writing changes (such as Create Referral) are not supported via this access mode. Healthcare worker, user-restricted access This access mode allows Partner applications to access e-RS FHIR API endpoints by authenticating users with NHS Care Identity Service 2 (CIS2). This access mode must be used for writing changes (such as Create Referral). ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir-hscn,e-Referral Service - FHIR API (HSCN)," 

Use this API to create paperless referrals from primary to secondary care.

As a primary care referrer, you can:



create a new e-referral

search for relevant patient services to create a shortlist

access existing e-referrals

create a triage request for the Referral Assessment Service (RAS)

upload and manage a patient letter or attachments, linking them to a referral

retrieve appointment slots and book appointments

defer a booking to a provider if an appointment slot is unavailable



As a secondary care provider, you can:



access referrals as a worklist

retrieve non-clinical information (meta-data) about the referral

retrieve attachments which are linked to a referral or triage (RAS) request

retrieve clinical information which has been provided by a referrer

accept or reject a referral request

retrieve Advice & Guidance (A&G) conversations and send responses

convert Advice & Guidance (A&G) conversations into a referral



You cannot use this API to:



get patient details – instead, use the Personal Demographic Service (PDS)



You can access the following data:



referral attachments

referral letters

appointment slots

worklists for referral requests

worklists for triage (RAS) requests

worklists for Advice and Guidance (A&G) requests

conversation histories for Advice and Guidance (A&G) requests



This API is only available over HSCN, and can only be used with CIS, not CIS2.

A healthcare worker must be present and authenticated with an NHS smartcard or a modern alternative to use this API. ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir-hscn,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-hl7-v3,e-Referral Service - HL7 V3 API," 

Use this API to manage appointment slots for new or existing Patient Administration Systems, using our HL7 V3 API until there is a FHIR version available.

A healthcare worker must be present and authenticated with an NHS smartcard or a modern alternative to use this API. ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-hl7-v3,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-patient-care-fhir,e-Referral Service Patient Care – FHIR API," Use this API to retrieve referrals for a patient from the e-Referral Service (e-RS) and, if applicable, retrieve service information for a referral that has a current appointment booking with a service or is currently deferred to a service. This API is designed to be used by the Patient Care Aggregator. As an integrated system acting on behalf of a patient, you can: 

retrieve a patient's referrals

retrieve information for a single service

 You cannot use this API to: 

get patient personal demographic details – instead, use the Personal Demographic Service (PDS)

 You can access the following data: 

a summary of each active referral

 Access modes This API has one access mode: 





Access mode

Authentication via

Functions

Availability









Patient access

NHS login

Get own details

In production, beta





 Patient, user-restricted access This access mode allows integrated systems acting on behalf of a patient to access Patient Care FHIR API endpoints by authenticating users with NHS login. ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-patient-care-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/female-genital-mutilation-information-sharing-fhir,Female Genital Mutilation - Information Sharing - FHIR API," 

Use this API to share female genital mutilation (FGM) information for children under 18 with relevant NHS professionals across England.

You can:



query a patient's FGM status



You cannot currently:



create an FGM indicator for a patient

delete an FGM indicator for a patient



This API is only for use when the end user is a healthcare worker, not a patient. 

For more details, see Introduction to the FGM Information Sharing Service. ",https://digital.nhs.uk/developer/api-catalogue/female-genital-mutilation-information-sharing-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/fhir-converter,FHIR Converter API," Use this API to convert resource types MedicationRequest and MedicationStatements from STU3 to FHIR R4 and vice versa. You can: 

post either a MedicationRequest or MedicationStatement

 You cannot: 

convert between any other resource types

 To use this API: 

Send your source payload to this API.

This API converts your source payload to the target version.

You receive the converted payload in the response.

 ",https://digital.nhs.uk/developer/api-catalogue/fhir-converter,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gazetteer-service-soap,Gazetteer Service - SOAP API," 

Use this API to validate and retrieve UK-based postal addresses, for example before updating a patient's details in the Personal Demographics Service.  Also known as the Address Finder, it can validate and transform the address to the Postcode Address File (PAF) standard, as well as search for and return an address list based on your search criteria.

You can:



get a single search result based on the house number or name and its postcode

get multiple search results based on partial address inputs or wild card searches

do fuzzy searches based on the phonetics of words entered in lines of an address

do intelligent postcode parsing to validate the underlying structure

get the PAF address key for each delivery point



You cannot use this API to update anyone's address.

Data update frequency

At the moment, we only update the data in Gazetteer annually. We are working on updating it more frequently. If this is an issue for you, contact us.

Licensing

This API uses Royal Mail's Postcode Address File (PAF), which is a licensed product. The licence applies to the end user organisation, not to the software developer.

If the end user organisation is a public sector organisation, such as a GP practice or a hospital trust, they can apply for a Public Sector Licence (PSL), which is free, even if they are using commercial software.

Private end user organisations (for example, non-NHS dentists and some types of GP practice) must obtain a commercial PAF licence.

Public sector end user organisations using the API for revenue-generating purposes (such as treating patients privately) must obtain a commercial PAF licence.

Software developers using the API for testing do not need a licence. ",https://digital.nhs.uk/developer/api-catalogue/gazetteer-service-soap,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/general-practice-extraction-service-mesh,General Practice Extraction Service - MESH," 

 



 

Use this integration to send patient data from General Practice (GP) clinical systems to General Practice Extraction Service (GPES). This data can then be used for planning and research. 

You can:



receive requests for data

send requested data



For example, the GPES data for pandemic planning and research is used to support the response to the coronavirus (COVID-19) outbreak. This data is used to analyse healthcare information about patients, for the duration of the coronavirus emergency period.

This integration is an asynchronous messaging integration which uses MESH to send and receive messages. 

",https://digital.nhs.uk/developer/api-catalogue/general-practice-extraction-service-mesh,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp2gp,GP2GP - HL7 V3," 

Use this integration to transfer patients' electronic health records between old and new practices when they change GPs.

You can:



include large records and those with many attachments

reduce paper printing when patients leave a practice

integrate (file) the electronic health record for returning patients

log issues easily with easy-to-understand and more informative error messages

monitor in real time the processes to track issues and performance



For more details, see GP2GP. ",https://digital.nhs.uk/developer/api-catalogue/gp2gp,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp2gp-management-information-mesh,GP2GP Management Information MESH," 

 



 

Use this integration to provide information to us at NHS Digital on the progress of the patient migration process between GP practices (GP2GP). 

This involves recording patient registration activity in the GP systems at specific stages in the patient migration process.

This integration uses MESH to send and receive messages.

For details, see NPFIT-PC-BLD-0173.01 GP2GP UC 2 Harvest and Prepare Management Information which describes the high level use case for reporting capability required by GP2GP 2.2b. 

",https://digital.nhs.uk/developer/api-catalogue/gp2gp-management-information-mesh,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-access-record-fhir,GP Connect (Patient Facing) Access Record - FHIR API,"  Use this API to access structured and coded information from a patient's GP practice record to consume in a patient facing service. The API accesses GP principal supplier systems and provides a consistent interface and data model. You can retrieve patient record data for the following: 

medications

allergies

immunisations

consultations

problems

investigations

attachments

uncategorised data (other clinically coded items that are present in the record)

 You cannot currently use this API to: 

write back to the GP record

 ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-access-record-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-appointment-management-fhir,GP Connect (Patient Facing) Appointment Management - FHIR API," 

Use this API to book and manage patient appointments at their GP practice. You can: 

search for free slots

book an appointment

retrieve a patient’s appointments

get details of a single appointment

cancel an appointment

 You cannot: 

amend a patient's appointments beyond cancelling

re-schedule a patient's appointments (this must be done by cancelling and re-booking)

 To use this API, the end user must be a patient who is: 

registered with the GP practice

registered with NHS login to P9 identity verification level

 ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-appointment-management-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-prescriptions-fhir,GP Connect (Patient Facing) Prescriptions - FHIR API,"  Use this API to manage a patient's prescriptions as held by their GP practice. You can: 



request a new instance of a repeat prescription





view all of a patients medications, whether acute or repeat, past or present





cancel a repeat prescription request





check the status of a current prescription request





request a new instance of a repeat prescription to a one off nomination pharmacy



 The end user must be a patient who is: 



registered with the GP practice





registered with NHS login to P9 identity verification level



 For example: 

a patient can view their own medication, request a new instance of a repeat prescription and cancel that request

 ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-prescriptions-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-user-permissions,GP Connect (Patient Facing) User Permissions API,"  Use this API to list and manage the permissions a patient has to their

medical record and a selection of services provided at their GP practice. You can: 

get a patient's permissions

request to update a patient's permissions to a higher level

 You cannot: 

request to update a patient's permissions to a lower level

 To use this API, the end user must be a patient who is: 

registered with the GP practice

registered with NHS login to P9 identity verification level

 This API allows you to manage the permissions for: 

appointments

prescriptions

medical record

 This API is designed to respect the policy changes made in order to

allow patients to access their future medical record entries.

For more details, see

access to patient records through the NHS App. ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-user-permissions,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-document-fhir,GP Connect Access Document - FHIR API," 

Use this API to retrieve unstructured documents from a patient’s GP practice record. Unstructured documents are usually clinical documents received from various health and care settings and held by a patient's registered GP practice.

You can:



search for a patient’s documents

retrieve a document



For example, a district nurse attends a patient at home and views their hospital discharge summary held by their GP practice.

For more details, see the GP Connect specifications for developers.  



Clinical assurance process

We are here to support you to develop clinically safe systems in line with your responsibility to achieve the relevant DCB0129 or DCB0160 clinical safety standards. 

We host a series of meetings to help you develop clinically safe systems:



initial meeting

clinical safety process readiness review meeting

clinical evaluation of readiness for deployment meeting



For more information, see Clinical assurance process details.



  

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-document-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-record-html-fhir,GP Connect Access Record: HTML - FHIR API," 

Use this API to view a patient's registered GP practice record, with read-only access.

You can:



view a patient’s primary care record by requesting sections or headings

define a date range to filter larger sections

incorporate these views directly into Electronic Patient Record systems



For example:



GP practices can view all of the patient’s primary care records even when they are held on a different GP system

care settings such as NHS111, ambulance and emergency care, primary care networks (PCNs), secondary care, pharmacy, care homes, community and dentistry can view the records held by the patient’s GP practice to better inform any care decisions they make for a patient



For more details, see the GP Connect specifications for developers.  



Start your development work within 6 months of use case approval. If you miss this date, a review or new submission of the use case will be required. Changes or additional development will also require a review or new use case submission.  

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-record-html-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-record-structured-fhir,GP Connect Access Record: Structured - FHIR API," 

 



 

Use this API to access structured information from a patient’s registered GP practice record. Structured information is patient data in a coded format that a consuming system can import and process.

The API accesses GP principal supplier systems, provides a consistent interface and data model, and is brokered through Spine. 

You can retrieve data from GP practice records for the following areas:



medications

allergies



Data is available for the following clinical areas:



immunizations

consultations

problems

investigations

outbound referrals

diary entries

uncategorised data (other clinically coded items that are present in the record)



These clinical areas are still in development; there is enough data to test, but it is subject to change as GP systems suppliers go through the development process.

It does not include:



extended demographics information - for example, about carers

flags and alerts

templates

test requests



Common use cases include:



access GP medications on admission to secondary care, reducing transcription errors

active checking of a patient's prescription in unscheduled care

out-of-hours GP accesses patient's medications, allergies and problems

midwife views patient record before visiting a patient

community cardiac nurse accesses GP record before visiting a patient



For more details, see the GP Connect Access Record: Structured specification.

You cannot currently use this API to:



create patient-facing views of a medical record

create reports for secondary use, such as care planning

write back to the GP record



Retrieving documents

To retrieve documents from a patient’s registered GP practice, use GP Connect Access Document - FHIR API. After you've found the relevant document references within Access Record returns, use GP Connect Access Document to retrieve the documents. All documents can be requested separately.



 

 



Start your development work within 6 months of use case approval. If you miss this date, a review or new submission of the use case will be required. Changes or additional development will also require a review or new use case submission. For full details of the technical conformance process, see GP Connect Consumer Supplier Test Assurance for achieving Technical Conformance (PDF).

Clinical assurance process

We are here to support you to develop clinically safe systems in line with your responsibility to achieve the relevant DCB0129 or DCB0160 clinical safety standards. 



We host a series of meetings to help you develop clinically safe systems:



initial meeting

clinical safety process readiness review meeting

clinical evaluation of readiness for deployment meeting



For more information, see Clinical assurance process details. 

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-record-structured-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-appointment-management-fhir,GP Connect Appointment Management - FHIR API," 

Use this API to enable administrative and clinical end users to book and manage patient appointments held in any of the principal GP practice systems.

You can:



retrieve a patient’s appointments

search for free slots

read an appointment

book an appointment

amend an appointment

cancel an appointment



For example:



staff at a GP practice can book, view, amend or cancel appointments on behalf of a patient at another practice

organisations such as NHS 111 call centre, out of hours services, or extended access hubs can book, view, amend or cancel appointments on behalf of a patient at their registered GP practice or federated GP practices



Note: You need to use this API in conjunction with the GP Connect Foundations FHIR API. With this API you can:





get patient details - “Read Patient”





search for patient - “Patient Search”





get practitioner details - “Read Practitioner”





search for practitioner - “Practitioner Search”





get organisation details - “Read Organisation”





search for organisation - “Organisation Search”





get location details - “Read Location”





register patient - “Register Patient”





For more details, see the GP Connect specifications for developers.  



Start your development work within 6 months of use case approval. If you miss this date, a review or new submission of the use case will be required. Changes or additional development will also require a review or new use case submission.  

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-appointment-management-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-send-document-fhir,GP Connect Send Document - FHIR," 

 



 

Use this integration to send a PDF consultation summary to a registered GP practice - using GP Connect Messaging.

For example, use it to send a document containing a patient's consultation notes to their GP practice when a patient is seen:



at another GP practice than their own

by an out of hours service

by a district nurse at home



Each message sent using this integration uses the GP Connect Messaging components, MESH, and ITK3, to deliver the message.

Each message sent is a FHIR Message, defined as a FHIR composition, constructed to meet the ITK3 standard with a specific payload structure.





For more details, see the GP Connect specifications for developers. 

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-send-document-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-registrations-management-information,GP Registrations Management Information API," Use this API to send real-time GP registrations metrics to NHS for service monitoring of patient EHR transfers between GP Practices. This API replaces the weekly submission of GP2GP information sent to us via a MESH mailbox, as required by GP2GP V2.2b. You can send us Management Information for registrations regardless of the transfer protocol used (GP2GP or GP Connect). Using the API, you can send us information about the following: 

when a requesting practice completes a registration

the compatibility of that registration with an electronic transfer

when the requesting practice requests an EHR

when the sending practice sends an EHR

when the requesting practice received attachments/documents

when the requesting practice is ready for the user to integrate the transfer

when the requesting practice has integrated the EHR received

when an error, or negative acknowledgement occurs

degrades

 You cannot: 

read any management information data submitted to us

 ",https://digital.nhs.uk/developer/api-catalogue/gp-registrations-management-information,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/health-research-data-catalogue,Health Research Data Catalogue API," Use this API to retrieve metadata information suitable for publication in a health research data catalogue. You can: 

get a list of data sets

get data set details

 You cannot currently use this API to: 

retrieve data sets as a bulk transfer

retrieve data set feeds

 You can get the following metadata information for each data set: 

overarching characteristics such as: publisher, keywords, coverage, provenance, access, format, standards, summary observations and data utility

 The API conforms to the HDR UK Dataset Metadata Schema Standard v2.0.2 created to enable sharing of information with the UK-wide 'federated' health research data catalogue. API scope Current scope is limited to metadata information about national health-related data sets (such as description, size of the population contained within that data set and the legal basis for access) that can help researchers and innovators decide whether a data set could be useful to their research and help them to make further health discoveries. ",https://digital.nhs.uk/developer/api-catalogue/health-research-data-catalogue,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/hello-world,Hello World API," Use this API alongside our  tutorials to teach yourself how to connect to our RESTful APIs.

You can: 

get a response from an open-access endpoint, where the calling application and the end users are not authenticated

get a response from an application-restricted endpoint, where the calling application is authenticated but the end user is not authenticated

get a response from a user-restricted endpoint, where the calling application and the end user are authenticated

 For further details, see the 'Security and authorisation' section below. ",https://digital.nhs.uk/developer/api-catalogue/hello-world,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/immunisation-history-fhir,Immunisation History - FHIR API," Use this API to access a patient’s immunisation history. You can: 

get a patient's coronavirus (COVID-19) immunisation history, based on their NHS number

 You cannot currently use this API to: 

get details of other types of immunisation

 You get the following data: 

immunisation event details

patient demographic details, as captured at the point of immunisation

 The patient demographic details might differ from those held in the Personal Demographics Service (PDS).

To get demographic details from PDS, use the Personal Demographics Service FHIR API. Data availability, timing and quality All immunisation records are verified to ensure the NHS number is correct before making them available via the API. In most cases this is automatic, and the record is available within 48 hours of the immunisation event, sometimes sooner. Where automated NHS number verification fails, we verify the NHS number manually, which can take longer. In a very small number of cases, we are unable to verify the NHS number, and we do not make the immunisation record available at all. ",https://digital.nhs.uk/developer/api-catalogue/immunisation-history-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/message-exchange-for-social-care-and-health-api,Message Exchange for Social Care and Health (MESH) API," You interact with MESH by making calls to this API from your application. With the API, you can: 

check the number of messages in your inbox

send a message, or a larger message as series of chunks

download a message, or a larger message which was sent to you as a series of chunks

acknowledge the successful download of a message, which removes it from your inbox

get the identifiers of messages in your inbox that are ready for download

track the status of messages that you sent from your outbox

look up the mailbox of an organisation you want to send data to

validate your mailbox every 24 hours to let Spine know it's still active

 ",https://digital.nhs.uk/developer/api-catalogue/message-exchange-for-social-care-and-health-api,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/national-data-opt-out-fhir,National Data Opt-out - FHIR API," 

Use this API to capture patients' preferences and control sharing of their data by healthcare organisations for planning and research purposes using National Data Opt-out (NDOP). 

You can:



create National Data Opt-out preferences for a patient

update the National Data Opt-out preferences for a patient

display transaction history of National Data Opt-out preferences for a patient



You cannot currently:



get existing National Data Opt-out preferences for a patient



Use the Check for National Data Opt-outs Service (POS) to get existing National Data Opt-out preferences for one or more patients. If your use case is not met by the POS service, please contact us. ",https://digital.nhs.uk/developer/api-catalogue/national-data-opt-out-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/national-data-opt-out-service-mesh,National Data Opt-out - MESH," 

 



 

As a GP system, use this integration to:



submit a list of NHS numbers to the National Data Opt-outs Service

receive a list back with the NHS numbers removed for those patients who have opted out of their data being used



You can use the Check for National Data Opt-outs Service to get existing National Data Opt-out preferences for one or more patients. If your use case is not met by the National Data Opt-outs Service, contact us.

This integration uses MESH to send and receive messages. 

",https://digital.nhs.uk/developer/api-catalogue/national-data-opt-out-service-mesh,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/national-events-management-service-fhir,National Event Management Service - FHIR API," 

 



 

Use this API to publish and subscribe to patient-centric healthcare event messages with the National Events Management Service (NEMS).  This national service is implemented on the NHS Spine.

As a sending system, you can:



publish an event message



As a subscribing system, you can:



create a subscription

read a subscription 

delete a subscription



This API uses a publish-subscribe model - the sending system publishes specific range of healthcare event messages to National Events Management Service (NEMS), and NEMS forwards the events to all subscribed systems via MESH.

NEMS authorises a specific list of system suppliers and health and social care organisations to publish information as events.

For more details, see the Introduction to the National Events Management Service. 

",https://digital.nhs.uk/developer/api-catalogue/national-events-management-service-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/nhais-gp-links,National Health Application and Infrastructure Services - NHAIS GP Links," 

 



 

Use this integration to manage GP registrations and other patient data in National Health Application and Infrastructure Services (NHAIS).

You can:



register a patient at a GP practice

receive a patient deregistration (deduction) notification at the previous GP practice

update patient demographics information, such as address



This integration uses MESH to send and receive messages. 

This integration forms part of the end-to-end GP registration process. For more details on the end-to-end process, contact us. 

",https://digital.nhs.uk/developer/api-catalogue/nhais-gp-links,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/national-record-locator-fhir,National Record Locator - FHIR API," 

 





Use this API to locate and access patient information shared by other healthcare organisations, to support the direct care of those patients, using the National Record Locator (NRL).

As a ""provider"" or ""producer"" who holds information about patients, you can:



create a pointer in the NRL to your information

replace your NRL pointer with a newer pointer, superseding the old one

update your NRL pointer status to ""entered in error""

delete your NRL pointer to this information



As a ""consumer"" who needs access to the patient information being shared by providers, you can:



search for information by parameters including information ID, patient, information provider, information type,  or number of matching results

retrieve an NRL pointer and access the information



There is a growing list of health and social care organisations authorised to share records using NRL. 

",https://digital.nhs.uk/developer/api-catalogue/national-record-locator-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/nhs-app,NHS App API," Use this API to engage with users of the NHS App - a simple and secure way for patients registered with a GP surgery in England to access a range of services on their smartphone or tablet. You can: 

send in-app messages to specific users of the NHS App

include keyword replies to in-app messages

include free text replies to in-app messages

send native Apple or Android push notifications to mobile devices registered by specific users of the NHS App

 ",https://digital.nhs.uk/developer/api-catalogue/nhs-app,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/nhs-booking-fhir,NHS Booking - FHIR API," 

Use this API to retrieve available slots and book an appointment for a specific health and care service, for example, from NHS 111 into an Urgent Treatment Centre (UTC). ",https://digital.nhs.uk/developer/api-catalogue/nhs-booking-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/nhs-cis2-care-identity-authentication,NHS CIS2 Care Identity Authentication API," 

Use this API to access NHS Care Identity Service 2 (NHS CIS2) - the national service for verifying the identity of healthcare workers in England, such as NHS staff, when they access national clinical information systems. You can also get basic profile information about these end users.

You can authenticate the healthcare workers using:



a CIS smartcard - with or without the Credential Management Application

an iPad 

a Windows 10 tablet 

a security key



For further details, see Ways to authenticate using NHS Care Identity Service 2. ",https://digital.nhs.uk/developer/api-catalogue/nhs-cis2-care-identity-authentication,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/nhs-cis-authentication-spine-security-broker,NHS CIS Authentication (Spine Security Broker) API," 

Use this API to verify the identity of healthcare workers in England, such as NHS staff. It provides a single sign-on capability across local and national digital services using physical and virtual smartcards.

This API is also known as the Spine Security Broker (SSB), and is part of the NHS Care Identity Service (CIS).

You can:



access the Identity Server which serves up SSO Tokens and manages the sessions for users who have been successfully authenticated

access the Identity Agent on the end user's workstation, which mediates the authentication transaction and serves subsequent user information on demand as part of the application's authorisation process

access the Client Signing Interface, which provides client-side digital signing functions for the purposes of Content Commitment. This interface primarily uses cryptographic functions that execute on a user’s smart card.



Users can only be authenticated if they are formally registered on the Spine. This includes creating a user profile, stored in the Spine Directory Service (SDS), containing the user’s roles and other information that the Registration Authority or Service deems necessary to make appropriate data access decisions.

This authentication service makes use of smartcards to provide strong authentication for health care workers to control access to national services. It is being replaced by NHS Care Identity Service 2 (NHS CIS2), which provides additional authentication methods for scenarios where a smartcard might not be preferred or appropriate.

This API is described fully in the Spine External Interface Specification (EIS). Part 6 has the overview and part 7 the formal API specifications. These are a set of Word documents that provide system developers - architects, designers and builders - with the necessary information to connect to Spine national services. ",https://digital.nhs.uk/developer/api-catalogue/nhs-cis-authentication-spine-security-broker,,https://digital.nhs.uk/developer/help-and-support,,,,NHS Digital
