dateAdded,dateUpdated,url,name,description,documentation,license,maintainer,provider,areaServed,startDate,endDate,organisation
2020-08-25,2020-08-25,,National Health Application and Infrastructure Services - NHAIS GP Links API,"Use this API to manage GP registrations and other patient data in National Health Application and Infrastructure Services (NHAIS).-n-nYou can:-n-n    register a patient at a GP practice-n    receive a patient deregistration (deduction) notification at the previous GP practice-n    update patient demographics information, such as address-n-nThis API forms part of the end-to-end GP registration process. For more details on the end-to-end process, contact us <https://digital.nhs.uk/developer/help-and-support>.",https://digital.nhs.uk/developer/api-catalogue/nhais-gp-links,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,National Pathology Messaging - FHIR API,The National Pathology FHIR Messaging Specification supports the ability to share pathology results in NHS primary and secondary care settings. This release focuses on haematology and clinical biochemistry (also known as chemical pathology) test reporting. It defines a FHIR STU3 payload to allow test results to be sent from a Laboratory Information Management System (LIMS) to a requesting system. It is anticipated that the messaging specification and implementation guidance will be updated following First of Type (FoT) implementation.,https://developer.nhs.uk/apis/itk3nationalpathology-1-1-0/,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,National Population Failsafe Management - FHIR API,This National Population Failsafe Management (NPFM) Implementation Guide details the FHIR components required to fulfill the data item requirements of the following communications:-n-n    National Failsafe Alert - a notification of action to be taken by the receiving service to fulfill a national failsafe requirement-n    National Failsafe Alert Nullify Request - a request from services to nullify failsafe alerts where appropriate.-n-nThese communications will be published or received by the Events Management Service (EMS).,https://developer.nhs.uk/apis/npfm-beta/,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,National Record Locator - FHIR API,"There is currently no national solution for locating and sharing patient records across health and care systems. The National Record Locator (NRL) will enable an authorised clinician, care worker and/or administrator, in any health or care setting, to access a patient's information to support that patient's direct care. In turn, NRL will empower professionals, patients, and communities, strengthen primary, secondary, and acute care and introduce system efficiencies. This new national capability will aim to complement local digital initiatives (including Shared Care Records) and enhance the level of digital maturity across Health and Care. Phase 1 aims to demonstrate this capability, testing the concept of cross border interoperability and crucially enabling the power of local Shared Care Records (where they exist) to become woven into the NRL fabric from the outset.-n-nNHS Digital intends for the NRL to be accessible to all localities in 2019, opening up the possibility of achieving the 'holy grail of interoperability' in the months and years that follow. The NHS England Target Architecture also states that platforms moving forward will be expected to use common national services, standards, and governance processes to ensure national cohesion, including the NRL. More information can be found at the NHS England page on Interoperability.-n-nIn 2016, NHS Digital concluded a proof of concept project to test the implementation challenges of the NRL and to measure its potential service impact and benefits. A decision was made to continue with the development of the NRL in four key regions across the NHS identified for their digital maturity as outlined below. Working initially with urgent and emergency care, the NRL will enable cross border, cross organisation and cross sector interoperability. Our plan therefore is to integrate with:-n-n    North West, North East, Yorkshire, and London Ambulance Services and Mental Health Trusts-n    The Lancashire Patient Record Exchange Service-n    Cheshire Care Record-n-nProving the success of such integrations in Phase 1 will allow all records held within local shared records to be accessible via NRL in Phase 2 and beyond.",https://developer.nhs.uk/apis/nrl/,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,NHS.UK website content syndication APIs,All our content APIs are structured using the already well adopted Schema.org vocabulary. This page goes through the various schema types which are available in the API along with our interpretation of property values.,https://developer.api.nhs.uk/documentation/content-api,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,NHS 111 HL7 V3 API,Use this API standard for point-to-point messages when interacting with NHS 111.,https://digital.nhs.uk/developer/api-catalogue/nhs-111-hl7-v3,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,NHS Booking - FHIR API,The initial requirement is to find appointment Slots and create an Appointment in a free slot. The interactions in scope are: search Slot (a RESTful search) and create Appointment.,https://developer.nhs.uk/scheduling-specification-versions/,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Organisation Data Service - FHIR_ORD API,"Hosting Organisation Reference Data via an API is a step increase in service for all ORD consumers. Consumers are able to access the data at their convenience rather than being tied in to fixed release schedules.  The data hosted within the service is updated daily directly from the ODS team and is available to all users and is accessible to any browser or REST client via the internet. Users can baseline using XML products and read updates direct from the ORD API or use the service for Ad hoc queries using the search facility documented within these pages.-n-nThe API can be called using a REST client such as Postman or by building a custom REST client.-n-nPlease note that the IP address for the API is dynamic and it is advised that firewalls are configured using the FQDN (Fully Qualified Domain Name) of the service -  directory.spineservices.nhs.uk.-n-nThis guide details the ODS ORD API, which is designed to be compatible with the Organisation Reference Data information standard (DCB0090). This API contains the full record from ODS.-n-nNote that the ORD API returns data in JSON format by default. Users requiring XML need to append the HTTP parameter '_format=xml' to retrieve data formatted as XML.",https://digital.nhs.uk/services/organisation-data-service/guidance-for-developers,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Outpatients - HL7 V3 API,This specification contains details of message definitions and interactions required to support Outpatients messaging.,https://isd.digital.nhs.uk/trud3/user/guest/group/0/pack/34,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Personal Demographics Service - FHIR API,"Overview-n-nUse this API to access the Personal Demographics Service (PDS) - the national electronic database of NHS patient details such as name, address, date of birth, related people and NHS Number.-n-nYou can:-n-n    search for patients-n    get patient details-n    update patient details-n-nYou cannot currently use this API to:-n-n    check that you have the right NHS Number for a patient (but you can achieve this indirectly using search for patient or get patient details)-n    create a new record for a birth-n    receive birth notifications-n    create a record for a new patient-n    register a new patient at a GP Practice - instead, use NHAIS GP Links API-n-nYou can read and update the following data:-n-n    NHS Number (read only)-n    name-n    gender-n    addresses and contact details-n    birth information-n    death information-n    registered GP-n    nominated pharmacy-n    dispensing doctor pharmacy-n    medical appliance supplier pharmacy-n    related people, such as next of kin (read only - update coming soon)-n-nCurrently, this API can only be accessed by healthcare professionals, authenticated with an NHS smartcard or equivalent. Unauthenticated access and citizen access are on the roadmap.",https://portal.developer.nhs.uk/docs/personal-demographics-int/1/overview,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Personal Demographics Service - HL7 V3 API,"Use this API to access the Personal Demographics Service (PDS), the national electronic database of NHS patient details such as name, address, date of birth, related people and NHS Number.-n-nYou can:-n-n    search for patients-n    check that you have the correct NHS Number for a patient-n    get patient details-n    create a new record for a birth-n    receive birth notifications-n    create a record for a new patient (except for GPs - see below)-n-nYou should not use this API to create a new record when registering a new patient at a GP Practice. Instead, use National Health Application and Infrastructure Services (NHAIS).-n-nYou can retrieve current and historical demographic information for a patient including:-n-n    NHS Number-n    name-n    gender-n    birth information-n    address-n    contact details-n    registered GP-n    preferred pharmacy-n    consent information-n    related people, such as next of kin-n    death information-n-nLegal use-n-nThis API can only be used where there is a legal basis to do so. You should make a PDS access request before you go too far with your development. You must have made this request before you can go live (see Onboarding).-n",https://digital.nhs.uk/developer/api-catalogue/personal-demographics-service-hl7-v3,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Personal Demographics Service - SMSP API,"SMSP is a middleware application that presents a simpler interface to local systems than that provided by full Spine integration, but with more limited capabilities. It requires a secure network connection (through N3 or its successor - HSCN), but smartcards are not required, because only exact matches to trace requests are returned, and updates to the Spine service are not possible.  It provides a web service interface, as part of the Spine platform, for a local SMS Client to directly query a subset of Spine services, meaning:-n-n    health and social care organisations can access some types of patient information (initially PDS) more easily-n    third-party developers can integrate their systems with Spine more easily whilst continuing to develop local Client applications to meet the needs of End Users-n-nIt also provides a lighter weight assurance process using the NHS Digital self-certified approach (known as the PDS Access Request Form and the  Supplier Conformance Assessment List) to address clinical safety, operational readiness and information governance issues.-n",https://digital.nhs.uk/services/spine/spine-mini-service-provider-for-personal-demographics-service,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Prescription Tracker,An introduction to provide users of the EPS Prescription Tracker with the information required to utilise the service. It is provided in lieu of an update to the External Interface Speciation. Spine2 is planning to provide a new EIS for all future messaging although at this stage such an artefact is not warranted for the Prescription Tracker.-nPurpose-n-nThe Prescription Tracker service provides a read only interface to obtain information about a patient's prescriptions. It is written as a proprietary interface as defined in the following document. The tracker utilises a synchronous request / response pattern. It is synchronous with respect to HTTP connections which means that only a single HTTP connection is required to perform a complete request. Future interfaces on Spine2 are will tend towards this simple pattern wherever possible with the intention of eventually removing the need for asynchronous ebXML communications.-n-nThe prescription tracker provides a REST interface with two queries - prescription search and prescription retrieve - allowing querying to take place utilising a simple syntax. Both queries utilise a GET request which is made to the service and which returns a json result.,https://developer.nhs.uk/apis/eps-tracker/,,,NHS,,,,National Health Service
2020-08-25,2020-08-25,,Reasonable Adjustment Flag - FHIR API,Use this API to access the Reasonable Adjustments Flag - a national record which indicates that reasonable adjustments are required for an individual and optionally include details of their significant impairments and key adjustments that should be considered.,https://digital.nhs.uk/developer/api-catalogue/reasonable-adjustments-fhir,,,NHS,,,,National Health Service
2020-01-08,2020-08-26,http://environment.data.gov.uk/flood-monitoring/id/floods,Flood-monitoring,"The Environment Agency flood-monitoring API provides developers with access to near real-time information covering: - flood warnings and flood alerts - flood areas which to which warnings or alerts apply - measurements of water levels and flows - information on the monitoring stations providing those measurements /nWater levels and flows are regularly monitored, usually every 15 minutes. However, data is transferred back to the Environment Agency at various frequencies, usually depending on the site and level of flood risk. Transfer of data is typically once or twice per day but usually increases during times of heightened flood risk. /nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement: _this uses Environment Agency flood and river level data from the real-time data API (Beta)_ /n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",http://environment.data.gov.uk/flood-monitoring/doc/reference,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,http://environment.data.gov.uk/flood-monitoring/id/stations?parameter=rainfall,Rainfall,"The Environment Agency has approximately 1000 real-time rain gauges which are connected by telemetry. Measurements of the amount of precipitation (mm) are captured in Tipping Bucket Raingauges (TBR). The data reported here gives accumulated totals for each 15 min period. The data is typically transferred once or twice per day./n/nThe Rainfall API provides access to these rainfall measurements, and to information on the monitoring stations providing those measurements. It is compatible with (and integrated into) the API for water level/flow readings./n/nNote that for information protection reasons the rainfall monitoring stations do not have names and their geographic location has been reduced to a 100m grid./n/nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement:/n/nthis uses Environment Agency rainfall data from the real-time data API (Beta)/n/nPlease visit the Defra Data Services Forum to let us know about any issues or to ask questions.",http://environment.data.gov.uk/flood-monitoring/doc/rainfall,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,http://environment.data.gov.uk/flood-monitoring/id/stations?type=TideGauge,Tide Gauge,"The UK National Tide Gauge Network is owned and operated by the Environment Agency on behalf of the UK Coastal Flood Forecasting service (a partnership between the Environment Agency, Natural Resources Wales, the Scottish Environment Protection Agency and Northern Ireland Department for Infrastructure - Rivers. It records tidal elevations at 44 locations around the UK coast. Data is made available in near real-time with measurements reported every 15 mins. The measurements provide mean sea level within each 15 min window and are reported both relative to local datum (unit m) and relative to the Ordnance Datum at Newlyn (unit mAOD)./n/nThe Tide Gauge API provides access to these measurements, and to information on the monitoring stations providing those measurements. It is compatible with (and integrated into) the API for water level/flow and rainfall readings. The API data is normally updated every 15 mins so typically the latest available reading will lag between 15 and 30 mins./n/nNote that all times given by the API are in GMT (also known as UTC), as indicated by the Z suffix (see XML Schema datatypes)./n/nThese APIs are provided as open data under the Open Government Licence with no requirement for registration. If you make use of this data please acknowledge this with the following attribution statement:/n/nthis uses Environment Agency tide gauge data from the real-time data API (Beta)/n/nPlease visit the Defra Data Services Forum to let us know about any issues or to ask questions.",http://environment.data.gov.uk/flood-monitoring/doc/tidegauge,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,http://environment.data.gov.uk/asset-management,Asset Management,"The Environment Agency maintains records on assets of many types related to environmental activities particularly flood defences, including some assets owned or managed by other bodies. The API provides access to these asset description records along with information on maintenance activities planned for the assets. Only some assets have an associated maintenance schedule./n/nIn the API the maintenance information is split in to three different types. Maintenance activities represent funded and scheduled work. A single activity may involve several maintenance actions on several different assets. We divide the activities into separate tasks, where each task represents a specific maintenance action on a single asset. Finally maintenance plans represent intended maintenance activities for future financial years but which have not necessarily been scheduled or funded at this stage. The API allows all activities, tasks and plans to be listed for a particular asset, set of assets or across all assets./n/nPlease visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/asset-management/doc/reference,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,https://environment.data.gov.uk/bwq/index.html,Bathing Water,"The Environment Agency collects water quality data each year from May to September, to ensure that designated bathing water sites on the coast and inland are safe and clean for swimming and other activities. We make this data reusable and accessible to developers and to members of the public, by publishing it as linked data. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/bwq/doc/api-reference-v0.6.html,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,https://environment.data.gov.uk/catchment-planning/,Catchment Data,The Catchment Data Explorer (CDE) helps you explore and download information about the water environment. It supports and builds upon the data in the river basin management plans. The Catchment Data API complements this by providing selective programmatic access to the data. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.,https://environment.data.gov.uk/catchment-planning/ui/reference,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,https://environment.data.gov.uk/water-quality/view/landing,Water Quality,"The Water Quality Archive provides data on water quality measurements carried out by the Environment Agency. Samples are taken from sampling points round the country and then analysed by laboratories to measure aspects of the water quality or the environment at the sampling point. The archive provides data on these measurements and samples dating from 2000 to present day. It contains 58 million measurements on nearly 4 million samples from 58 thousand sampling points. /n/n The archive provides an API to allow selective access to the data, together with the ability to download the data split into either pre-defined or customizable subsets. The data is made available in CSV, JSON and RDF formats. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/water-quality/view/doc/reference,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,https://environment.data.gov.uk/hydrology/landing,Hydrology,"The Hydrology API provides access to historic water flow information. It complements the near real-time data provided under /flood-monitoring in that it provides access to a long term archive of quality checked and qualified data. /n/n The API and data model for the /hydrology API differs slightly from that under /flood-monitoring due to intrinsic differences (e.g. presence of quality flags on each reading for qualified data), modelling changes (e.g. adding links to [SOSA/SSN](https://www.w3.org/TR/vocab-ssn/) terms) and technology differences. /n/n In addition Environment Agency are moving to using new identifiers for monitoring stations based on GUIDs and the station URIs provided by this API use these new standards. For convenience, the stations shown here provide annotations showing the old stationReference notations (as well as the River Levels on the Internet and WISKI notations) and provide sameAs links to the equivalent /flood-monitoring stations. /n/n Please visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/hydrology/doc/reference,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,https://environment.data.gov.uk/public-register/view/index,Open electronic Public Register (ePR),"The Environment Agency licenses industry, business and individuals to carry out certain activities that have the potential to pollute the environment. When we receive an application for such a licence, we make that application and other relevant information available to the public. We do this before we make the decision of whether to issue the licence, or what conditions we will attach to it./n/nAfter any permit is issued, further information is also made available on the registers. This can typically include monitoring information, details of any breaches of the terms of the licence, any enforcement actions that we have carried out and any applications to vary the terms of the licence./n/nThe open ePR (electronic Public Register) provides access to this registration and permit information both in the form of searchable web pages and as data which can be accessed by developers via an API./n/nThe APIs cover the following public registers:/n/n- Waste Carriers, Brokers and Dealers/n- Waste exemptions/n- Scrap Metal Dealers/n- Enforcement Actions/n- Water Quality Exemptions/n- Environmental Permitting Regulations - Radioactive Substances/n- Environmental Permitting Regulations - Installations/n- Environmental Permitting Regulations - Waste Operations/n- Environmental Permitting Regulations - End of Life Vehicles/n- Environmental Permitting Regulations - Discharge Consents/n/nThese APIs are provided under the Environment Agency Conditional Licence with no requirement for registration. If you make use of this data please note the conditions carefully./n/nPlease visit the [Defra Data Services Forum](https://support.environment.data.gov.uk/hc/en-gb) to let us know about any issues or to ask questions.",https://environment.data.gov.uk/public-register/view/api-reference,,,EA,,,,Environment Agency
2020-01-08,2020-08-26,https://data.food.gov.uk/food-alerts,Food Alerts,"The FSA Food Alerts API provides access to current and recent Food Alerts: Allergy Alerts (AA), Product Recall Information Notices (PRIN) and Food Alerts for Action (FAFA). /n It provides applications with the facility to list alerts matching some filter criterion, and to retrieve a description of an alert.",https://data.food.gov.uk/food-alerts/ui/reference,,,FSA,,,,Food Standards Agency
2020-01-08,2020-08-26,https://api.ratings.food.gov.uk/,Food Hygiene Ratings Scheme (FHRS),"The FHRS API provides free programmatic access to the Food Standards Agency Rating Data for England, Scotland, Wales and Northern Ireland. /n Developers can leverage FSA data to provide their own services and websites, allowing you to build and develop custom solutions that are consistent with the data being held and displayed by the FSA. /n As a developer you get access to the same data and the majority of the same functionality that is used to deliver the Food Hygiene Rating Scheme website. /n Other than calling the available endpoints, there are no registration requirements for developers before they can start using the Food Standards Agency data. /n No sign-up process, API keys, or login details are required at this time to use the service.",https://api.ratings.food.gov.uk/help,,,FSA,,,,Food Standards Agency
2020-01-08,2020-08-26,https://statistics.gov.scot/sparql,Statistics.gov.scot,"statistics.gov.scot provides public access to the data behind Scotland's official statistics in linked open data format.-n-nThe SPARQL endpoint allows flexible querying of the datastore using the SPARQL 1.1 language.-n-nThis -n can be used to extract data, automate report-writing, publish data visualisations, or make interactive tools for exploring the data.-n-nThe site is managed by the Scottish Government on behalf of all producers of Scottish official statistics including Scottish Government, National Records of Scotland, NHS Information Services Division, Visit Scotland and others.-n-nThe -n is provided under the Open Government Licence with no requirement for registration.-n-nFor queries or comments, please contact statistics.opendata@gov.scot",https://guides.statistics.gov.scot/category/37-api,"[statistics.gov.scot](statistics.gov.scot) provides public access to the data behind Scotland's official statistics in linked open data format./n/nThe SPARQL endpoint allows flexible querying of the datastore using the SPARQL 1.1 language./n/nThis API can be used to extract data, automate report-writing, publish data visualisations, or make interactive tools for exploring the data./n/nThe site is managed by the Scottish Government on behalf of all producers of Scottish official statistics including Scottish Government, National Records of Scotland, NHS Information Services Division, Visit Scotland and others./n/nThe API is provided under the Open Government Licence with no requirement for registration./n/nFor queries or comments, please contact [statistics.opendata@gov.scot](mailto:statistics.opendata@gov.scot)",,Scot,Scotland,,,Scottish Government
2020-08-24,2020-08-24,,Get into Teaching API,Provides a RESTful API for integrating with the Get into Teaching CRM.,https://github.com/DFE-Digital/get-into-teaching-api,,,DfE,,,,Department for Education
2020-08-24,2020-08-24,https://api.find-postgraduate-teacher-training.service.gov.uk/,Teacher Training API,"API to serve post graduate teacher training courses, subjects and training providers",https://github.com/DFE-Digital/teacher-training-api,,,DfE,,,,Department for Education
2020-08-24,2020-08-24,,DfE Sign-in applications API,API for application consuming DfE Sign-in,https://github.com/DFE-Digital/login.dfe.applications,,,DfE,,,,Department for Education
2020-08-28,2020-09-01,,Address Lookup,"DWP single, strategic solution for looking up addresses including fuzzy search and UPRN.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Award Details,Details the amount of benefit awarded to a person within a specified period of time.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Bank Wizard,Verifies and validates bank account details.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Calculate Earnings,Carries out calculation for claimants DWP has an active earning interest for.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Calculate Earnings by Payday,Allows to determine which earning records are to be excluded or included in calculations for a claimant.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Citizen Address,Details all current (and optionally historic) address linked to a person.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Citizen Claims,"Provides a list of claims (and where relevant, which components) a person is entitled to.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Close Records,Allows for the closure of document records.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Contact Details Verification,Verifies if there is a match between the supplied details and DWP records.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Copy Document References,Allows for the copying of documents to a target benefit area.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Document Citizen Claims,Document information related to a Citizen's claim.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Document Upload,Allows for the upload of a document and its metadata.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,FINDr Matching Service,Identifies the correct service identifier for a given set of biographic data.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Case Status,Retrieves a range of case details relating to a claimant record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Citizen Income Information API,Retrieves current and historical information regarding a Citizens income.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Communications,Retrieves communication list with a customer about his/her PIP.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Determination Decision,Retrieves decision details for all cases related to a PIP claim.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Entitlement,Retrieves the benefit award details related to a PIP claim.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Interest Details,Allows users to update a citizen's interest record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Medical Details,Retrieves a range of medical details for a person.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Payment Details,Retrieves  payment details related to a claimant record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Personal Details,Retrieves a range of personal details for a person.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Get Tasks,Retrieves all tasks listed against a claimant's record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Include Exclude Earnings,Allows to determine which earning records are to be excluded or included in calculations for a claimant.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Manage Earnings Threshold,Allows to set and update different earnings thresholds for for a claimant.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Manage Interests,"Allows to set, unset and query an interest for a claimant.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Maintain Interest Details,Allows users to update a citizen's interest record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Multiple Document Metadata Update,Allows for metadata update for multiple documents.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,NHS Charge Exemption,Checks if a citizen is eligible for free prescriptions.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Payment Dates,Payment Dates provides regional calendar information required for banking and in particular when sending payments.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Register External Content,Allows for the registration of external content and its metadata.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Rescan,Allows for the submission of a rescan request for a document.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Retrieve Metadata,Allows to request metadata for a document.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Search,Allows to search for a document in the Document Repository System.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Self Reported Earnings,"Allows to view earnings data, within the supplied date period, for a claimant.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Update Metadata,Allows to update metadata for a document in the Document Repository System.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,Update Retention Date,Allows to apply or lift a hold on closed document records in the Document Repository System.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-08-28,2020-09-01,,View Earnings,"Allows to view earnings data, within the supplied date period, for a claimant.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
2020-01-08,2020-08-24,https://ndws9fa08d.execute-api.eu-west-2.amazonaws.com/production/api/v1/addresses/,Addresses,"We will use Addresses API when developing applications and services for the London Borough of Hackney. This ensures consistency and enables the linking of data across the organisation (via the Unique Property Reference Number). This API provides a limited interface to Hackney's Local Land and Property Gazetteer and to the National Address Gazetteer./n/nWe have built Developer API Hub for anyone who is interested to build, use or expand Hackney's APIs.It serves as a central repository for all APIs built for Hackney services. The hub also mentions if a given API is compliant with [Hackney Playbook standards](https://github.com/LBHackney-IT/API-Playbook-v2-beta).\n\n[API Hub](https://developer.api.hackney.gov.uk/api/addresses_api)\n\n[Github](https://github.com/LBHackney-IT/HackneyAddressesAPI)",https://developer.api.hackney.gov.uk/api/addresses_api,,,Hackney,Hackney,,,London Borough of Hackney
2020-01-08,2020-08-24,https://webservices.esd.org.uk/,Inform Plus,Access to 1 billion+ metric values for English areas drawn from approximately 50 organisations publishing metrics that describe local authorities and their component areas.\n\nThe API also supports queries on the taxonomies and mappings published at [https://standards.esd.org.uk/](https://standards.esd.org.uk/),https://api.esd.org.uk/,,,LGA,,,,Local Government Association
2020-01-08,2020-08-24,https://www.westberks.gov.uk/webservices/open311.asmx,GeoReport,To raise new requests for service to West Berkshire Council for highways and countryside related issues.,http://wiki.open311.org/GeoReport_v2/,,,WBerks,West Berkshire,,,West Berkshire Council
